Sensor1,Sensor2,Sensor3,Sensor4,Sensor5,Sensor6,Sensor7,Sensor8,Sensor9,Sensor10,Sensor11,Sensor12,Sensor13,Sensor14,Sensor15,Sensor16,Sensor17,Sensor18,Sensor19,Sensor20,Sensor21,Sensor22,Sensor23,Sensor24,Sensor25,Sensor26,Sensor27,Sensor28,Sensor29,Sensor30,Sensor31,Sensor32,Sensor33,Sensor34,Sensor35,Sensor36,Sensor37,Sensor38,Sensor39,Sensor40,Sensor41,Sensor42,Sensor43,Sensor44,Sensor45,Sensor46,Sensor47,Sensor48,Sensor49,Sensor50,Sensor51,Sensor52,Sensor53,Sensor54,Sensor55,Sensor56,Sensor57,Sensor58,Sensor59,Sensor60,Sensor61,Sensor62,Sensor63,Sensor64,Sensor65,Sensor66,Sensor67,Sensor68,Sensor69,Sensor70,Sensor71,Sensor72,Sensor73,Sensor74,Sensor75,Sensor76,Sensor77,Sensor78,Sensor79,Sensor80,Sensor81,Sensor82,Sensor83,Sensor84,Sensor85,Sensor86,Sensor87,Sensor88,Sensor89,Sensor90,Sensor91,Sensor92,Sensor93,Sensor94,label
0.00035829,0.33053192,0.015432099,2.58e-19,4.27e-07,1,0.63034254,0.38926175,0.060471978,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.293571,0.59075224,0.1812703,0.19490443,0.7977771,0.35007247,0.3756417,0.0,0.0,0.0,0,0.09706218,0.0,0.6666667,0.0,0.042666703,0.85465634,0.28634128,0.27889368,0.9982935,0.7626762,0.87233794,0.04506216,0.003921569,0.26265278,0.035243843,0.8301006,0.34375,0.36655408,0.74999624,0.27182746,0.000604729,0.39864814,1.0,0.7879325,1.0,0.6464465,0.30508474,0.0990991,0.01501251,0.125,0.0,0.05084767,0.42857143,0.6240982,1.0,0.54686886,0.1269906,0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
0.00035829,0.33035058,0.015432099,2.58e-19,3.69e-07,1,0.63034254,0.37488016,0.038348082,0.0,0.0,0.0,0.0,0.57381135,0.5360763,0.9775902,0.004181162,0.2276797,0.4745792,0.0,0.000157139,0.0,0.0,0.0,0.034910128,0.13955572,1,0.23742196,0.07070561,0.4170808,0.10243386,0.8197229,0.18154697,0.19649039,0.7814018,0.26027542,0.3749622,0.48467895,0.0,1.0246918,0,0.09707514,0.16314588,0.33333334,0.30352303,0.03952397,0.85759777,0.28634128,0.24601638,0.99555844,0.7626762,0.8727654,0.048026733,0.003921569,0.13955678,0.05757854,0.82944775,0.34375,0.36679366,0.7482895,0.30538988,0.000647681,0.33790565,1.0,0.7879325,1.0,0.5682441,0.30508474,0.0990991,0.01501251,0.125,0.0,0.07096337,0.42857143,0.6240982,1.0,0.5372762,0.1269906,0,0.093655586,0.14141414,0.04040404,0.010416667,0.023638232,0.041237112,0.030612245,0.4292493,0.36023626,0.8425593,0.30098805,0.46709877,0.5183828,0.18886779,0.7956259,0
0.00035829,0.99172896,0.015432099,2.58e-19,0.0,1,0.63048106,0.38814318,0.05875123,0.0,0.0,0.0,0.0,0.028503291,0.47484887,0.96317935,0.01624559,0.26419365,0.44169527,0.0,0.0,0.0,0.0,0.0,0.060735904,0.15385267,1,0.68336326,0.063213594,0.41935715,0.8189649,0.15957169,0.11045662,0.112397335,0.62655765,0.17331365,0.2492458,0.0,0.014804706,0.0,0,0.097073495,0.7767331,0.33333334,0.0,0.051090263,0.8536961,0.28634128,0.38487133,0.99596655,0.60548705,0.86903065,0.00079347,0.003921569,0.19917244,0.018311309,0.48775488,0.03125,0.03641583,0.749994,0.25153795,0.000208053,0.34251913,1.0,0.7879325,1.0,0.54415697,0.7118644,0.0990991,0.036697246,0.125,1.0,0.02200913,0.42857143,0.0,1.0,0.0,0.1269906,0,0.008056395,0.030303031,0.0,0.020833334,0.003083248,0.005154639,0.0,0.19576392,0.20630097,0.0856316,0.22560945,0.41890085,0.5887077,0.36326444,0.8333333,0
0.00035829,0.9917885,0.015432099,2.58e-19,0.0,1,0.6285412,0.37583894,0.03982301,0.0,0.0,0.0,0.0,0.0,0.4738219,0.98196757,0.000164477,0.23660763,0.44560355,0.0,0.004011101,0.0,0.0,0.0,0.28326872,0.028464604,1,0.17474556,0.08046176,0.42133048,0.10587136,0.09068069,0.110457726,0.11068638,0.8398893,0.2304629,0.25028822,0.69801354,0.0,0.28218663,0,0.000145277,0.0,0.6666667,0.0,0.03712929,0.8557853,0.28634128,0.22959666,0.9962758,0.6858034,0.87233794,0.027076077,0.003921569,0.11565754,0.016685251,0.48951337,0.03125,0.034499206,0.74773335,0.26623267,0.000247873,0.31057987,1.0,0.7879325,1.0,0.36714065,0.30508474,0.0990991,0.016680567,0.125,1.0,0.018950555,0.0,0.006401687,1.0,0.0,0.1269906,0,0.0,0.030303031,0.015151516,0.020833334,0.003083248,0.005154639,0.0,0.066650406,0.24855568,0.23664865,0.13448662,0.36493123,0.24647376,0.32743117,0.8333333,0
0.00035829,0.99167734,0.015432099,2.58e-19,0.0,1,0.6301444,0.37913916,0.044899926,0.0,0.0,0.0,0.0,0.7499967,0.47435164,0.98100525,0.00091159,0.31258345,0.44254145,0.6621436,0.002559716,0.0,0.0,0.0,0.005429266,0.099658154,1,0.5004605,0.059365153,0.4159391,0.1765495,0.31604043,0.11040159,0.1135279,0.9522718,0.2440626,0.24932154,0.0,0.0,0.0,0,0.097039856,0.9454924,0.6666667,0.0,0.058353722,0.8553916,0.28634128,0.6193349,0.99632925,0.7861762,0.86995983,0.027516088,0.003921569,0.19353807,0.020212822,0.48921746,0.9375,0.9992791,0.74788225,0.27401182,0.00023016,0.29250225,1.0,0.7879325,1.0,0.22466213,0.016949153,0.0990991,0.3027523,0.125,1.0,0.026296828,0.42857143,0.4261613,1.0,0.37695974,0.1269906,0,0.003021148,0.02020202,0.0,0.020833334,0.003083248,0.005154639,0.0,0.11974908,0.004171712,0.033258453,0.39537597,0.19010189,0.18724298,0.11316258,0.8333333,0
0.00035829,0.99161565,0.015432099,2.58e-19,3.58e-07,1,0.63034254,0.38015342,0.046460178,0.0,0.0,0.0,0.0,0.32287467,0.47330606,0.96938944,0.001568943,0.17339095,0.44540069,0.0,0.0,0.0,0.0,0.0,0.08900196,0.002451763,1,0.15856034,0.08204426,0.41566604,0.09533265,0.6165671,0.11044239,0.113478206,0.78328955,0.20764871,0.24831866,0.0,0.0,0.0,0,0.09708757,0.0,0.6666667,0.9593496,0.059695546,0.8553153,0.28634128,0.47834957,0.9972248,0.7626762,0.8724505,0.022949597,0.003921569,0.1044447,0.017367689,0.48738137,0.03125,0.03641583,0.74787205,0.26339376,0.000506358,0.3332145,1.0,0.7879325,1.0,0.57444924,0.30508474,0.0990991,0.01584654,0.125,1.0,0.110111944,0.42857143,0.0,1.0,0.0,0.1269906,0,0.093655586,0.14141414,0.04040404,0.010416667,0.023638232,0.020618556,1.0,0.20968986,0.21786119,0.15542854,0.24301164,0.20129848,0.24996904,0.062496837,0.8333333,0
0.00035829,0.9917064,0.015432099,2.58e-19,0.0,1,0.6300311,0.37165293,0.03343673,0.0,0.0,0.0,0.0,0.07232692,0.4741873,0.9808499,0.000608843,0.22600955,0.4423831,0.6980007,0.002142774,0.0,0.0,0.0,0.04419168,0.1102925,1,0.17846945,0.06895705,0.4157494,0.3687906,0.48069832,0.11040554,0.11360046,0.93044764,0.27470875,0.24938671,0.0,0.0,0.0,0,0.097039856,0.9454924,0.6666667,0.0,0.058037385,0.85594904,0.28634128,0.5826679,0.9963999,0.81819993,0.8701449,0.04627234,0.003921569,0.40389958,0.019618833,0.48933968,0.9375,0.9992791,0.74792844,0.34742573,0.000230407,0.2863219,1.0,0.7879325,1.0,0.23291521,0.6440678,0.0990991,0.4829024,0.4375,1.0,0.024592852,0.42857143,0.4274228,1.0,0.3768874,0.1269906,0,0.008056395,0.02020202,0.0,0.020833334,0.003083248,0.0,0.005102041,0.15497868,0.010194609,0.033258453,0.5931178,0.60782135,0.4312637,0.4998815,0.8333333,0
0.00035829,0.99168366,0.015432099,2.58e-19,0.0,1,0.6314511,0.37583894,0.03982301,0.0,0.0,0.0,0.0,0.0,0.85809505,0.9819315,0.000301918,0.44949257,0.7755913,0.0,0.002446692,0.0,0.0,0.0,0.31093827,0.01120717,1,0.19555655,0.20656455,0.6561488,0.1079278,0.09244204,0.11043365,0.110673085,0.83914167,0.23269452,0.25067425,0.70847404,0.0,0.36155182,0,0.000145277,0.0,0.6666667,0.0,0.038285192,0.8558326,0.28634128,0.23760238,0.9962758,0.69465816,0.87233794,0.02182479,0.003921569,0.11790331,0.016678719,0.48952678,0.03125,0.034499206,0.74790376,0.26584584,0.000247943,0.30353138,1.0,0.7879325,1.0,0.36332232,0.30508474,0.0990991,0.016680567,0.125,1.0,0.018967003,0.0,0.005767859,1.0,0.0,0.1269906,0,0.0,0.030303031,0.015151516,0.020833334,0.003083248,0.005154639,0.0,0.066650406,0.24855568,0.23664865,0.13869002,0.4151171,0.27854767,0.3804561,0.80754715,0
0.00035829,0.9917094,0.015432099,1.32e-09,3.59e-07,1,0.63033116,0.3878514,0.05840209,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.1662211,0.48167476,0.11038179,0.11362752,0.73907864,0.2301158,0.25037578,0.0,0.0,0.0,0,0.09707514,0.0,0.6666667,0.0,0.05361302,0.85451233,0.28634128,0.49876845,0.99829596,0.7626762,0.8723332,0.018015767,0.003921569,0.12384503,0.020668963,0.48824456,0.9375,0.9988,0.7499936,0.27145472,0.00055109,0.326166,1.0,0.7879325,1.0,0.3878026,0.30508474,0.0990991,0.51626354,0.125,1.0,0.046283517,0.42857143,0.42702898,1.0,0.37331396,0.1269906,0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
0.00035829,0.9916472,0.015432099,2.58e-19,0.0,1,0.6302992,0.34395972,-0.00921829,0.0,0.0,0.0,0.0,0.028503291,0.47527224,0.97449243,0.01607134,0.24018587,0.44264975,0.0,0.0,0.0,0.0,0.0,0.19858895,0.14123645,1,0.53711426,0.0652331,0.42366523,0.7724209,0.119705945,0.110363886,0.11239298,0.7195293,0.17418946,0.24997461,0.0,0.01421866,0.0,0,0.097073495,0.7767331,0.33333334,0.0,0.03881939,0.8537414,0.28634128,0.27049163,0.9960125,0.6425185,0.86930954,0.001308462,0.003921569,0.14810307,0.016587276,0.48773777,0.28125,0.3025868,0.749992,0.25105697,0.000210991,0.3399971,1.0,0.7879325,1.0,0.5615366,0.7627119,0.0990991,0.038365304,0.125,1.0,0.02261531,0.42857143,0.851043,1.0,0.7074456,0.1269906,0,0.008056395,0.030303031,0.0,0.020833334,0.003083248,0.005154639,0.0,0.1846152,0.20630097,0.0856316,0.1475707,0.19449261,0.23870856,0.23301896,0.0,0
0.00035829,0.99173355,0.015432099,2.58e-19,3.55e-07,1,0.63021654,0.38820788,0.05863746,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.039940316,0.37351307,0.110379495,0.11361775,0.90307635,0.1959626,0.2503785,0.0,0.0,0.0,0,0.09707514,0.0,0.6666667,0.0,0.053567205,0.8545433,0.28634128,0.580614,0.9982784,0.7626762,0.8723324,0.012305343,0.003889159,0.042861663,0.020212948,0.4882546,0.9375,0.9988,0.7499918,0.27759716,0.000552671,0.31217772,1.0,0.7879325,1.0,0.35787296,0.0,0.0990991,0.3002502,0.125,1.0,0.046423394,0.42857143,0.4281004,1.0,0.37846714,0.1269906,0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
0.00035829,0.3305598,0.015432099,2.58e-19,4.21e-07,1,0.6295111,0.3808725,0.047566373,0.0,0.0,0.0,0.0,0.33765158,0.4747059,0.9693169,0.001170853,0.19087094,0.445818,0.0,0.0,0.0,0.0,0.0,0.0570164,0.005363237,1,0.19508205,0.07633867,0.41569322,0.1240972,0.6412044,0.18215221,0.19481008,0.72184414,0.2640793,0.37376407,0.0,0.0,0.0,0,0.09708757,0.0,0.6666667,0.9593496,0.0729775,0.85519,0.28634128,0.57736003,0.9972356,0.7626762,0.87280977,0.039091133,0.003921569,0.13598213,0.04184671,0.8280695,0.34375,0.3684707,0.748296,0.26159874,0.000580921,0.37661657,1.0,0.7879325,1.0,0.6143761,0.2542373,0.0990991,0.01501251,0.125,0.0,0.11919124,0.42857143,0.62126136,1.0,0.5436859,0.1269906,0,0.093655586,0.14141414,0.04040404,0.010416667,0.023638232,0.020618556,1.0,0.21045156,0.23650078,0.15542854,0.33121926,0.26092,0.2915368,0.062496837,0.8333333,0
0.00035829,0.9917973,0.015432099,2.58e-19,2.98e-07,1,0.6300982,0.40801248,0.089317136,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0.0,0.0,0.0,0.10968363,0.76572794,0.11039107,0.113767914,0.79621196,0.20856114,0.25037897,0.0,6.31e-05,0.0,0,0.09708324,0.16919568,0.33333334,0.0,0.053825,0.8563137,0.28634128,0.48785126,0.99623585,0.7626762,0.87233204,0.002450548,0.003921569,0.116038345,0.016793597,1.0,0.9375,0.99903953,0.7499931,0.30552307,0.000595798,0.2709075,1.0,0.8179709,1.0,0.37998632,0.66101694,0.0990991,0.28356963,0.125,1.0,0.05437664,0.42857143,0.4255215,1.0,0.40867615,0.1269906,0,0.093655586,0.030303031,1.0,0.020833334,0.0,0.0,0.005102041,0.000556797,0.0,0.0,0.0,0.0,0.0,0.0,0.8333333,0
0.00035829,0.33059427,0.015432099,2.58e-19,4.18e-07,1,0.6296497,0.4046021,0.08480826,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.16652866,0.813157,0.18212894,0.1953099,0.7561427,0.28751838,0.3756283,0.0,0.0,0.0,0,0.097086534,0.47871664,0.33333334,0.0,0.03600175,0.8583977,0.28634128,0.32358506,0.998585,0.7626762,0.87233794,0.013009426,0.003921569,0.15937932,0.04321931,0.8293584,0.34375,0.36607492,0.74999624,0.32130638,0.0006679,0.38703322,1.0,0.7879325,1.0,0.49891725,0.30508474,0.0990991,0.01501251,0.125,0.0,0.05855365,0.42857143,0.6240982,1.0,0.56972796,0.1269906,0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
0.00035829,0.99173707,0.015432099,2.58e-19,3.54e-07,1,0.6301848,0.37775648,0.04274743,0.0,0.0,0.0,0.0,0.3539325,0.47420663,0.9689752,0.000876366,0.19769813,0.4453996,0.0,0.0,0.0,0.0,0.0,0.06581869,0.001051058,1,0.23528977,0.0769459,0.41534573,0.16205019,0.67371184,0.110381134,0.11348754,0.9277721,0.22576691,0.24803066,0.0,0.0,0.0,0,0.097090036,0.0,0.6666667,0.9593496,0.05501983,0.8552706,0.28634128,0.3792469,0.997242,0.7626762,0.8728882,0.006423906,0.003921569,0.17757429,0.013408591,0.4874009,0.9375,0.99903953,0.747611,0.2599278,0.000525051,0.3223084,1.0,0.7879325,1.0,0.6624557,0.10169491,0.0990991,0.50542116,0.125,1.0,0.11203769,0.42857143,0.4226847,1.0,0.36753517,0.1269906,0,0.093655586,0.14141414,0.04040404,0.010416667,0.023638232,0.020618556,1.0,0.21045156,0.25773293,0.15542854,0.38890767,0.3222075,0.35961914,0.062496837,0.8333333,0
0.00035829,0.9916844,0.015432099,2.58e-19,0.0,1,0.63048106,0.38968122,0.061117258,0.0,0.0,0.0,0.0,0.028503291,0.47564527,0.9749054,0.01626443,0.26288497,0.44172248,0.0,0.0,0.0,0.0,0.0,0.12650596,0.18921506,1,0.69826984,0.060777508,0.4239716,0.819352,0.15990317,0.11032766,0.11240456,0.6228933,0.17333482,0.24971052,0.0,0.014823389,0.0,0,0.097073495,0.7767331,0.33333334,0.0,0.04925508,0.8536795,0.28634128,0.36862904,0.9959589,0.58887935,0.8693335,0.000835432,0.003921569,0.19959626,0.018402498,0.48773602,0.03125,0.03641583,0.7500142,0.2519123,0.000208735,0.33908665,1.0,0.7879325,1.0,0.5471884,0.3559322,0.0990991,0.017514596,0.125,1.0,0.022083333,0.42857143,0.0,1.0,0.0,0.1269906,0,0.008056395,0.030303031,0.0,0.020833334,0.003083248,0.005154639,0.0,0.19576392,0.20630097,0.0856316,0.24368197,0.43186846,0.6272082,0.36326444,0.8333333,0
0.00035829,0.9915791,0.015432099,2.58e-19,0.0,1,0.63048106,0.34190902,-0.012372992,0.0,0.0,0.0,0.0,0.028503291,0.47378996,0.97488314,0.016389145,0.16009581,0.44199756,0.0,0.0,0.0,0.0,0.0,0.13871984,0.11528807,1,0.16475286,0.07215524,0.42388082,0.6521283,0.016673163,0.11026748,0.112284616,0.8887715,0.15697195,0.24963832,0.0,0.013504119,0.0,0,0.097073495,0.7767331,0.33333334,0.0,0.039777685,0.85401833,0.28634128,0.28645268,0.9960883,0.7044736,0.8688947,0.00081212,0.003921569,0.016140718,0.017131723,0.48767084,0.03125,0.03641583,0.74998873,0.251461,0.000209374,0.34662446,1.0,0.7879325,1.0,0.5520168,0.40677965,0.0990991,0.021684738,0.125,1.0,0.022780804,0.42857143,0.0,1.0,0.0,0.1269906,0,0.003021148,0.030303031,0.0,0.020833334,0.003083248,0.005154639,0.005102041,0.07060946,0.20360114,0.0856316,0.21385957,0.31683648,0.2495511,0.3694707,0.8333333,0
0.00035829,0.991662,0.015432099,2.58e-19,0.0,1,0.62963235,0.34479865,-0.007927729,0.0,0.0,0.0,0.0,0.028503291,0.4728836,0.97008693,0.016242342,0.2543575,0.44141176,0.0,0.0,0.0,0.0,0.0,0.22390439,0.15964828,1,0.6633465,0.068370216,0.4219569,0.799713,0.1430822,0.11027627,0.112404644,0.66513836,0.17039129,0.24874926,0.0,0.01480864,0.0,0,0.097073495,0.7767331,0.33333334,0.0,0.039016914,0.8537414,0.28634128,0.28512016,0.99599504,0.62619674,0.8693195,0.000766767,0.003921569,0.17806192,0.017273117,0.48776528,0.03125,0.03641583,0.7499773,0.24913786,0.00020999,0.3377127,1.0,0.7879325,1.0,0.5638936,0.3559322,0.0990991,0.017514596,0.125,1.0,0.022631215,0.42857143,0.0,1.0,0.0,0.1269906,0,0.008056395,0.030303031,0.0,0.020833334,0.003083248,0.005154639,0.0,0.19576392,0.20630097,0.0856316,0.21638532,0.39388326,0.5251368,0.36326444,0.8333333,0
0.00035829,0.9917835,0.015432099,2.58e-19,0.0,1,0.6304631,0.37546608,0.039249428,0.0,0.0,0.0,0.0,0.0,0.9087324,0.9819566,0.000309862,0.38205853,0.85524446,0.0,0.002635363,0.0,0.0,0.0,0.2548709,0.010384148,1,0.10983585,0.2501182,0.77143383,0.073016055,0.06253954,0.110432126,0.11067468,0.85735524,0.2205812,0.25073913,0.6999506,0.0,0.37505707,0,0.000145277,0.0,0.6666667,0.0,0.037406992,0.85583293,0.28634128,0.23284812,0.99624336,0.69170564,0.87233335,0.03164229,0.003921569,0.079752326,0.01575603,0.48952985,0.9375,0.9988,0.74800205,0.26336226,0.000256135,0.32019976,1.0,0.7879325,1.0,0.39067763,0.3559322,0.0990991,0.2677231,0.125,1.0,0.019549662,0.42857143,0.42735532,1.0,0.36080393,0.1269906,0,0.0,0.030303031,0.015151516,0.020833334,0.003083248,0.005154639,0.0,0.066650406,0.24855568,0.23664865,0.09851189,0.22191967,0.14547576,0.20236987,0.8767677,0
0.00035829,0.9922249,0.015432099,2.58e-19,0.0,1,0.63048106,0.3911793,0.06342183,0.0,0.0,0.0,0.0,0.028503291,0.4756101,0.9749705,0.016141217,0.27068275,0.44528815,0.0,0.0,0.0,0.0,0.0,0.00670417,0.20811646,1,0.67295927,0.05656258,0.4239787,0.81455195,0.15579203,0.11055373,0.11241333,0.64503,0.17208353,0.24948658,0.0,0.014699072,0.0,0,0.097073495,0.7767331,0.33333334,0.0,0.05137088,0.85366786,0.28634128,0.39197412,0.9960114,0.622749,0.8691336,0.000778211,0.003921569,0.19434014,0.018063197,0.4878036,0.03125,0.03641583,0.74999624,0.25052968,0.000208816,0.33551535,1.0,0.7879325,1.0,0.5325852,0.30508474,0.0990991,0.017514596,0.125,1.0,0.022072675,0.42857143,0.0,1.0,0.0,0.1269906,0,0.008056395,0.030303031,0.0,0.020833334,0.003083248,0.005154639,0.0,0.19576392,0.20630097,0.0856316,0.22201638,0.4048397,0.5551076,0.36326444,0.5,0
0.00035829,0.33052626,0.015432099,2.58e-19,0.0,1,0.6300654,0.34348035,-0.009955753,0.0,0.0,0.0,0.0,0.028503291,0.47186875,0.96742374,0.016293913,0.20171331,0.44352117,0.0,0.0,0.0,0.0,0.0,0.008680756,0.17292614,1,0.28847444,0.06513719,0.42067507,0.67942464,0.04005295,0.182129,0.19376668,0.8768917,0.22338884,0.37538806,0.0,0.013856244,0.0,0,0.097073495,0.7767331,0.33333334,0.0,0.053112373,0.8541269,0.28634128,0.37287188,0.9961341,0.71551895,0.86939764,0.001053964,0.003921569,0.046067983,0.04306887,0.8295014,0.34375,0.36894986,0.74999624,0.2507773,0.000245015,0.43312827,1.0,0.7879325,1.0,0.5509184,0.66101694,0.0990991,0.03169308,0.125,0.0,0.02542781,0.42857143,0.626935,1.0,0.5197237,0.1269906,0,0.003021148,0.030303031,0.0,0.020833334,0.003083248,0.005154639,0.005102041,0.08713745,0.2046779,0.0856316,0.28698662,0.5024829,0.513469,0.50488275,0.5,0
0.00035829,0.9917265,0.015432099,2.58e-19,3.12e-07,1,0.62996376,0.37686163,0.041347098,0.0,0.0,0.0,0.0,0.54264265,0.44174084,0.91191864,0.004307064,0.15980057,0.44105256,0.0,0.000184722,0.0,0.0,0.0,0.05353514,0.11580886,1,0.16034964,0.068192445,0.3890405,0.08430994,0.80419946,0.1104419,0.11415478,0.83095485,0.20018572,0.25021893,0.46491975,0.0,0.998472,0,0.09707514,0.16314588,0.33333334,0.30352303,0.054694496,0.85763234,0.28634128,0.40449688,0.99559623,0.7626762,0.87378335,0.017486135,0.003921569,0.11969649,0.018699251,0.48798436,0.9375,0.9988,0.74827325,0.30501264,0.000587107,0.28552437,1.0,0.7879325,1.0,0.43696135,0.20338982,0.0990991,0.26021686,0.0625,1.0,0.064149335,0.42857143,0.4255215,1.0,0.36271515,0.1269906,0,0.093655586,0.14141414,0.04040404,0.010416667,0.023638232,0.041237112,0.030612245,0.4292493,0.33979678,0.8423862,0.18813366,0.32399356,0.36793312,0.18886779,0.8333333,0
0.00035829,0.99166685,0.015432099,2.58e-19,0.0,1,0.6295111,0.3769575,0.041543756,0.0,0.0,0.0,0.0,0.0,0.67063797,0.98040706,0.000277535,0.45928773,0.5645263,0.0,0.003858634,0.0,0.0,0.0,0.24885641,0.027602747,1,0.31434947,0.111263454,0.4208866,0.04254964,0.20696282,0.11033557,0.11071963,0.87188035,0.20813057,0.25045124,0.70281047,0.0,0.20164606,0,0.000145277,0.0,0.6666667,0.0,0.037995577,0.8559365,0.28634128,0.23362318,0.9962302,0.7045994,0.8723498,0.017507207,0.003921569,0.26402986,0.017058808,0.48956364,0.03125,0.034499206,0.74777055,0.26722154,0.000247728,0.31966805,1.0,0.7879325,1.0,0.34029552,0.7118644,0.0990991,0.034250766,0.125,1.0,0.019101966,0.0,0.005767855,1.0,0.0,0.1269906,0,0.0,0.030303031,0.015151516,0.020833334,0.003083248,0.005154639,0.005102041,0.066650406,0.24855568,0.23664865,0.23982218,0.6363762,0.5005599,0.5000169,0.712963,0
0.00035829,0.9916794,0.015432099,2.58e-19,0.0,1,0.63048106,0.34395972,-0.00921829,0.0,0.0,0.0,0.0,0.028503291,0.472782,0.97428113,0.015611359,0.21035315,0.44156283,0.0,0.0,0.0,0.0,0.0,0.20372356,0.15525061,1,0.39438352,0.07308252,0.4234129,0.7204131,0.07516033,0.110301964,0.11229848,0.80517304,0.16476507,0.25007856,0.0,0.014181786,0.0,0,0.097073495,0.7767331,0.33333334,0.0,0.039268814,0.8540914,0.28634128,0.2901721,0.996112,0.6788849,0.8692956,0.000885024,0.003921569,0.09103497,0.016961196,0.48766208,0.03125,0.03641583,0.749992,0.24810524,0.000208647,0.33849144,1.0,0.7879325,1.0,0.54360706,0.7627119,0.0990991,0.03586322,0.125,1.0,0.022579534,0.42857143,0.0,1.0,0.0,0.1269906,0,0.008056395,0.030303031,0.0,0.020833334,0.003083248,0.005154639,0.0,0.1245974,0.20630097,0.0856316,0.013287898,0.04461569,0.01827593,0.047572374,0.8333333,0
0.00035829,0.9922893,0.015432099,2.58e-19,0.0,1,0.63048106,0.34395972,-0.00921829,0.0,0.0,0.0,0.0,0.028503291,0.8567114,0.9749635,0.016134351,0.40760568,0.7724127,0.0,0.0,0.0,0.0,0.0,0.017800404,0.16949463,1,0.53315073,0.18190154,0.65359825,0.77663136,0.123312354,0.11034303,0.11240074,0.7155753,0.1695853,0.24949403,0.0,0.014469402,0.0,0,0.097073495,0.7767331,0.33333334,0.0,0.039402418,0.853618,0.28634128,0.28977767,0.9960104,0.6602334,0.86832047,0.00079347,0.003921569,0.15272705,0.016777096,0.48783016,0.03125,0.03641583,0.749992,0.25097534,0.000209166,0.34521994,1.0,0.7879325,1.0,0.5543281,0.3559322,0.0990991,0.017514596,0.125,1.0,0.022515275,0.42857143,0.0,1.0,0.0,0.1269906,0,0.008056395,0.030303031,0.0,0.020833334,0.003083248,0.005154639,0.0,0.1840931,0.20630097,0.0856316,0.14604864,0.18569455,0.23238416,0.22481841,0.80266666,0
0.00035829,0.99231267,0.015432099,2.58e-19,3.05e-07,1,0.6299268,0.3839885,0.050884955,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0.0,0.0,0.0,0.3520186,0.59478235,0.11046005,0.11378332,0.62804306,0.2224076,0.25037074,0.0,0.0,0.0,0,0.09708324,0.0,0.6666667,0.0,0.03895912,0.8562093,0.28634128,0.30281845,0.99623924,0.7626762,0.87233794,0.00253518,0.003921569,0.38550588,0.01579134,1.0,0.03125,0.03402005,0.74998784,0.29640505,0.000579463,0.27349773,1.0,0.6706702,1.0,0.60682636,0.30508474,0.0990991,0.01584654,0.125,1.0,0.05328306,0.42857143,0.0,1.0,0.0,0.1269906,0,0.093655586,0.030303031,1.0,0.020833334,0.0,0.0,0.005102041,0.000556797,0.0,0.0,0.0,0.0,0.0,0.0,0.8333333,0
