Sensor1,Sensor2,Sensor3,Sensor4,Sensor5,Sensor6,Sensor7,Sensor8,Sensor9,Sensor10,Sensor11,Sensor12,Sensor13,Sensor14,Sensor15,Sensor16,Sensor17,Sensor18,Sensor19,Sensor20,Sensor21,Sensor22,Sensor23,Sensor24,Sensor25,Sensor26,Sensor27,Sensor28,Sensor29,Sensor30,Sensor31,Sensor32,Sensor33,Sensor34,Sensor35,Sensor36,Sensor37,Sensor38,Sensor39,Sensor40,Sensor41,Sensor42,Sensor43,Sensor44,Sensor45,Sensor46,Sensor47,Sensor48,Sensor49,Sensor50,Sensor51,Sensor52,Sensor53,Sensor54,Sensor55,Sensor56,Sensor57,Sensor58,Sensor59,Sensor60,Sensor61,Sensor62,Sensor63,Sensor64,Sensor65,Sensor66,Sensor67,Sensor68,Sensor69,Sensor70,Sensor71,Sensor72,Sensor73,Sensor74,Sensor75,Sensor76,Sensor77,Sensor78,Sensor79,Sensor80,Sensor81,Sensor82,Sensor83,Sensor84,Sensor85,Sensor86,Sensor87,Sensor88,Sensor89,Sensor90,Sensor91,Sensor92,Sensor93,Sensor94,new_label
0.00035829,0.14633653,0.07482038,2.58e-19,5.32e-07,1,0.62769043,0.39919132,0.07574713,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0.0,0.0,0.0,0.09854578,0.75618815,0.14792684,0.032464255,0.8352221,0.34561664,0.027734648,0.0,1.3998584,0.016460882,0,0.09708324,0.16919568,0.33333334,0.0,0.067301705,0.8562497,0.28634128,0.58830684,0.9962409,0.7626762,0.87233144,0.02188703,0.003921569,0.10384043,0.040737364,1.0,0.036885247,0.04002521,0.7499913,0.30580875,0.002078235,0.4897743,1.0,0.78513646,1.0,0.4406,0.20338982,0.0990991,0.06151301,0.2375,0.14754099,0.18905763,0.42857143,0.71055114,1.0,0.6941911,0.23576535,0,0.093655586,0.030303031,1.0,0.020833334,0.0,0.0,0.005102041,0.000556797,0.0,0.0,0.0,0.0,0.0,0.0,0.8333333,2
0.00035829,0.9916926,0.015432099,2.58e-19,3.55e-07,1,0.6300381,0.3745442,0.037871927,0.0,0.0,0.0,0.0,0.35682443,0.39561206,0.8083076,0.001392015,0.19920422,0.4450653,0.0,0.0,0.0,0.0,0.0,0.08224555,0.004996485,1,0.24243984,0.06881489,0.346373,0.14639276,0.66030097,0.110411234,0.11344954,0.59320444,0.22156821,0.24812052,0.0,0.0,0.0,0,0.09708757,0.0,0.6666667,0.9593496,0.05505618,0.85513836,0.28634128,0.40162563,0.99723154,0.7626762,0.8728389,0.008491477,0.003921569,0.16041225,0.016448291,0.487328,0.9375,0.99903953,0.74756527,0.2613652,0.000524274,0.3226302,1.0,0.7879325,1.0,0.723892,0.30508474,0.0990991,0.31609675,0.125,1.0,0.11195436,0.42857143,0.4226847,1.0,0.3665571,0.1269906,0,0.093655586,0.14141414,0.04040404,0.010416667,0.023638232,0.020618556,1.0,0.21045156,0.26521063,0.15542854,0.38890767,0.3231016,0.37690794,0.062496837,0.8333333,2
0.00035829,0.99178684,0.015432099,2.58e-19,3.48e-07,1,0.62983024,0.35994804,0.0154106,0.0,0.0,0.0,0.0,0.35576478,0.5380602,0.99385786,0.0,0.20400071,0.4827906,0.0,0.0,0.0,0.0,0.0,0.03802292,0.06362375,1,0.020237857,0.07846045,0.41866422,0.16998741,0.1455972,0.110408515,0.113736056,0.69349617,0.24086621,0.25038892,0.0,0.0,0.0,0,0.09703456,0.23664583,0.6666667,1.3821138,0.053596392,0.85831445,0.28634128,0.5318205,0.9968214,0.7626762,0.873515,0.012606135,0.003921569,0.18673797,0.016041407,0.488501,0.9375,0.99903953,0.74898624,0.28788218,0.000532854,0.31715545,1.0,0.72828513,1.0,0.51671046,0.7118644,0.0990991,0.38615513,0.125,1.0,0.07079412,0.42857143,0.43233433,1.0,0.36535951,0.1269906,0,0.093655586,0.14141414,0.09090909,0.010416667,0.023638232,0.041237112,0.08163265,0.40301213,0.15950085,1.0179518,0.044694696,0.036686376,0.02122497,0.2205308,0.7967687,2
0.00035829,0.99177814,0.015432099,2.58e-19,3.13e-07,1,0.63017184,0.37688455,0.04131931,0.0,0.0,0.0,0.0,0.55323863,0.47582126,0.98197764,0.004985875,0.16513345,0.44155833,0.0,0.000369444,0.0,0.0,0.0,0.034985196,0.14503552,1,0.18655257,0.07228226,0.41899106,0.080329806,0.80079037,0.110382326,0.11414976,0.83766395,0.20160596,0.2501042,0.46653917,0.0,1.0159247,0,0.09707514,0.16314588,0.33333334,0.30352303,0.054990552,0.857657,0.28634128,0.40715957,0.9956005,0.7626762,0.8735778,0.021252748,0.003921569,0.11533438,0.020447297,0.4880042,0.9375,0.99903953,0.74829054,0.30513048,0.00058792,0.28065678,1.0,0.7879325,1.0,0.43135276,0.86440676,0.0990991,0.34278566,0.125,1.0,0.06422475,0.42857143,0.42554206,1.0,0.36311296,0.1269906,0,0.093655586,0.14141414,0.04040404,0.010416667,0.023638232,0.041237112,0.030612245,0.4292493,0.3402537,0.8423862,0.22346935,0.37778735,0.42958224,0.18886779,0.8333333,2
0.00035829,0.99174774,0.015432099,2.58e-19,3.56e-07,1,0.6298523,0.4033094,0.08204659,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.05762013,0.71987504,0.110370725,0.11398816,0.9034349,0.2303264,0.2503783,0.0,0.0,0.0,0,0.097086534,0.47871664,0.33333334,0.0,0.054309696,0.85832316,0.28634128,0.5942249,0.9985741,0.7626762,0.87233293,0.001040667,0.003921569,0.04101883,0.020959102,0.4877064,0.9375,0.9988,0.74999225,0.3212064,0.000605525,0.3123443,1.0,0.7879325,1.0,0.15812984,0.20338982,0.0990991,0.36030024,0.125,1.0,0.05310943,0.42857143,0.4255215,1.0,0.38307565,0.1269906,0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2
0.00035829,0.9918029,0.015432099,2.58e-19,3.5e-07,1,0.6298898,0.36455366,0.022426961,0.0,0.0,0.0,0.0,0.29139397,0.52758247,0.9938181,0.0,0.34205842,0.47720692,0.0,0.0,0.0,0.0,0.0,0.03848654,0.13197987,1,0.60796237,0.07070757,0.41859195,0.094196394,0.08068087,0.11028434,0.1137299,0.8379873,0.22618335,0.2503702,0.0,0.0,0.0,0,0.09703456,0.23664583,0.6666667,1.3821138,0.054378055,0.8622191,0.28634128,0.54244864,0.996803,0.7626762,0.87346023,0.012622155,0.003921569,0.103704706,0.015826179,0.488476,0.9375,0.99903953,0.74900335,0.27726436,0.000534401,0.30947176,1.0,0.81317276,1.0,0.48915938,0.2542373,0.0990991,0.36363637,0.125,1.0,0.07094601,0.42857143,0.43233687,1.0,0.3648683,0.1269906,0,0.093655586,0.14141414,0.09090909,0.010416667,0.023638232,0.020618556,0.08163265,0.39991313,0.11774281,1.0133759,0.2883543,0.5342258,0.67396814,0.2190629,0.8027344,2
0.00035829,0.9917154,0.015432099,2.58e-19,3.54e-07,1,0.63006645,0.37758082,0.04246324,0.0,0.0,0.0,0.0,0.38460344,0.6812813,0.96903175,0.00178709,0.3356551,0.5683555,0.0,0.0,0.0,0.0,0.0,0.043424074,0.009078689,1,0.3192927,0.10304907,0.41559383,0.22259738,0.7255716,0.11036352,0.113473654,0.82228106,0.24459337,0.24786575,0.0,0.0,0.0,0,0.09708757,0.0,0.6666667,0.9593496,0.055054266,0.85528874,0.28634128,0.41167644,0.99724346,0.7626762,0.8728385,0.006223357,0.003921569,0.25494248,0.022287525,0.4873583,0.9375,0.9988,0.74751997,0.2619555,0.000524281,0.31098452,1.0,0.7879325,1.0,0.6656049,0.5084746,0.0990991,0.32443702,0.125,1.0,0.11159767,0.42857143,0.4226847,1.0,0.36791116,0.1269906,0,0.093655586,0.14141414,0.04040404,0.010416667,0.023638232,0.020618556,1.0,0.21199454,0.35024053,0.15542854,0.38982463,0.37363827,0.5201648,0.062496837,0.7105263,2
0.00035829,0.99165213,0.015432099,2.58e-19,3.55e-07,1,0.6300224,0.3791426,0.044945233,0.0,0.0,0.0,0.0,0.3702096,0.43167275,0.88175,0.001568232,0.20151977,0.44569272,0.0,0.0,0.0,0.0,0.0,0.0637699,0.004315153,1,0.27550927,0.07010797,0.3778294,0.1781622,0.68751204,0.11035752,0.113476455,0.9107075,0.22863545,0.24784562,0.0,0.0,0.0,0,0.09708757,0.0,0.6666667,0.9593496,0.05488526,0.8552996,0.28634128,0.4195641,0.99723625,0.7626762,0.87283653,0.005166545,0.003921569,0.19523391,0.02206982,0.48737013,0.9375,0.9988,0.7477436,0.26071623,0.000524617,0.32285106,1.0,0.7879325,1.0,0.66448224,0.40677965,0.0990991,0.3202669,0.125,1.0,0.11199606,0.42857143,0.4226847,1.0,0.36811876,0.1269906,0,0.093655586,0.14141414,0.04040404,0.010416667,0.023638232,0.020618556,1.0,0.21045156,0.30276394,0.15542854,0.38890767,0.34237507,0.4398464,0.062496837,0.8333333,2
0.00035829,0.9917347,0.015432099,2.58e-19,3.55e-07,1,0.6300299,0.37828416,0.04362466,0.0,0.0,0.0,0.0,0.3751199,0.6812135,0.96916056,0.001698763,0.32929924,0.56673396,0.0,0.0,0.0,0.0,0.0,0.05655749,0.005638635,1,0.29580766,0.10437799,0.41553953,0.21144523,0.7160196,0.110332385,0.11347321,0.8600712,0.23866905,0.24790631,0.0,0.0,0.0,0,0.09708757,0.0,0.6666667,0.9593496,0.054871652,0.8552881,0.28634128,0.42494744,0.9972288,0.7626762,0.8729349,0.005898387,0.003921569,0.23178959,0.016448094,0.48734665,0.9375,0.9988,0.7475817,0.26006228,0.000524197,0.3219206,1.0,0.7879325,1.0,0.66401094,0.40677965,0.0990991,0.3202669,0.125,1.0,0.111975946,0.42857143,0.4226847,1.0,0.36777228,0.1269906,0,0.093655586,0.14141414,0.04040404,0.010416667,0.023638232,0.020618556,1.0,0.21120805,0.32546026,0.15542854,0.38982463,0.35617566,0.4760019,0.062496837,0.7105263,2
0.00035829,0.9917853,0.015432099,2.58e-19,3.93e-07,1,0.62991786,0.36374214,0.02121396,0.0,0.0,0.0,0.0,0.22293958,0.53717905,0.9938852,0.0,0.32313088,0.4818008,0.0,0.0,0.0,0.0,0.0,0.03768094,0.12041642,1,0.43879786,0.07453169,0.41843933,0.029173814,0.024987886,0.11036927,0.11370928,0.92398673,0.21201564,0.24982366,0.0,0.0,0.0,0,0.09703456,0.23664583,0.6666667,1.3821138,0.054512408,0.85792,0.28634128,0.53782785,0.9967884,0.7626762,0.87368256,0.012610983,0.003921569,0.03198919,0.016153758,0.4884427,0.9375,0.99903953,0.74901044,0.27721164,0.000533902,0.36298466,1.0,0.83420295,1.0,0.50869226,0.15254237,0.0990991,0.30608842,0.125,1.0,0.070950985,0.42857143,0.4322742,1.0,0.36488336,0.1269906,0,0.093655586,0.14141414,0.09090909,0.010416667,0.023638232,0.020618556,0.08163265,0.39913708,0.053206816,1.0133759,0.16839275,0.23742868,0.28578234,0.21836379,0.79692554,2
0.00035829,0.99169594,0.015432099,2.58e-19,3.54e-07,1,0.6300074,0.3777119,0.042784296,0.0,0.0,0.0,0.0,0.38025185,0.47416538,0.96787614,0.000970831,0.20243911,0.44551602,0.0,0.0,0.0,0.0,0.0,0.059649497,0.003783678,1,0.30852193,0.073849246,0.41480508,0.24129602,0.7415873,0.11041259,0.113483146,0.79182893,0.24803239,0.24809106,0.0,0.0,0.0,0,0.09708757,0.0,0.6666667,0.9593496,0.054941833,0.8551337,0.28634128,0.4164936,0.9972403,0.7626762,0.8728498,0.004466404,0.003921569,0.27543685,0.014567678,0.4873314,0.9375,0.9988,0.74762017,0.26062754,0.000523663,0.32356638,1.0,0.7879325,1.0,0.6709491,0.40677965,0.0990991,0.32110092,0.125,1.0,0.111525394,0.42857143,0.4226847,1.0,0.36807764,0.1269906,0,0.093655586,0.14141414,0.04040404,0.010416667,0.023638232,0.020618556,1.0,0.21199454,0.34069672,0.15542854,0.38982463,0.36252338,0.49818036,0.062496837,0.8333333,2
0.00035829,0.9916555,0.015432099,2.58e-19,3.5e-07,1,0.62989,0.36425126,0.021997143,0.0,0.0,0.0,0.0,0.23980018,0.6410271,0.9356811,0.0,0.43040013,0.5620336,0.0,0.0,0.0,0.0,0.0,0.04916542,0.11789384,1,0.4804524,0.10257894,0.39402002,0.05899485,0.05053013,0.11028994,0.113717034,0.88666594,0.21676809,0.25028908,0.0,0.0,0.0,0,0.09703456,0.23664583,0.6666667,1.3821138,0.05406729,0.862034,0.28634128,0.5157713,0.9966763,0.7626762,0.8735197,0.012529939,0.003921569,0.06467346,0.015766112,0.4884337,0.9375,0.99903953,0.7489621,0.27664143,0.000534292,0.32171014,1.0,0.80475473,1.0,0.48641023,0.3559322,0.0990991,0.31859884,0.125,1.0,0.07096044,0.42857143,0.43080416,1.0,0.3629884,0.1269906,0,0.093655586,0.14141414,0.09090909,0.010416667,0.023638232,0.020618556,0.08163265,0.39913708,0.06133453,1.0133759,0.17700778,0.31059635,0.40761626,0.21836379,0.71568626,2
0.00035829,0.9917482,0.015432099,2.58e-19,3.55e-07,1,0.6299698,0.37831017,0.043704696,0.0,0.0,0.0,0.0,0.46352124,0.67028636,0.96940356,0.001331844,0.27808955,0.55948514,0.0,0.0,0.0,0.0,0.0,0.05672185,0.004390085,1,0.044501938,0.27869332,0.4156593,0.21160343,0.71615505,0.11040399,0.113480434,0.8599582,0.23825423,0.24789988,0.0,0.0,0.0,0,0.09708757,0.0,0.6666667,0.9593496,0.05494207,0.8553149,0.28634128,0.4259607,0.99724346,0.7626762,0.8728007,0.006025192,0.003921569,0.2319633,0.016555045,0.4873699,0.9375,0.9988,0.74760884,0.2618878,0.000524115,0.32163844,1.0,0.7879325,1.0,0.66324186,0.40677965,0.0990991,0.3202669,0.125,1.0,0.11194544,0.42857143,0.4226847,1.0,0.367584,0.1269906,0,0.093655586,0.14141414,0.04040404,0.010416667,0.023638232,0.020618556,1.0,0.21746604,0.4957962,0.15542854,0.031421762,0.04661118,0.07152116,0.062502414,0.71875,2
0.00035829,0.9917301,0.015432099,2.58e-19,3.93e-07,1,0.6299257,0.36022407,0.0157603,0.0,0.0,0.0,0.0,0.24896295,0.68117493,0.99386305,0.0,0.44472614,0.5686707,0.0,0.0,0.0,0.0,0.0,0.03590574,0.118336484,1,0.5030871,0.10372232,0.41857916,0.040996116,0.035113897,0.11031994,0.113728255,0.90983754,0.21566421,0.2498158,0.0,0.0,0.0,0,0.09703456,0.23664583,0.6666667,1.3821138,0.054137267,0.8579173,0.28634128,0.5325002,0.99680305,0.7626762,0.87358516,0.012741667,0.003921569,0.04495169,0.01577984,0.48846143,0.9375,0.99903953,0.7488977,0.27747124,0.000533901,0.3567243,1.0,0.818076,1.0,0.5126829,0.15254237,0.0990991,0.30608842,0.125,1.0,0.07097869,0.42857143,0.43244582,1.0,0.36496535,0.1269906,0,0.093655586,0.14141414,0.09090909,0.010416667,0.023638232,0.020618556,0.08163265,0.39913708,0.07642619,1.0133759,0.18860373,0.34715003,0.45141217,0.21836379,0.7083333,2
0.00035829,0.33052343,0.015432099,1.32e-09,4.31e-07,1,0.63048106,0.38590604,0.055309735,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.16602887,0.48151013,0.18169762,0.1948955,0.6956884,0.27964488,0.3756283,0.0,0.0,0.0,0,0.09707514,0.0,0.6666667,0.0,0.03776396,0.85446787,0.28634128,0.29290667,0.9983068,0.7626762,0.87232745,0.030908292,0.003921569,0.12363452,0.04327814,0.8301601,0.34375,0.36655408,0.74999624,0.2701403,0.000605752,0.3827279,1.0,0.7879325,1.0,0.45008966,0.30508474,0.0990991,0.01501251,0.125,0.0,0.050934933,0.42857143,0.6240982,1.0,0.5449737,0.1269906,0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2
0.00035829,0.9917876,0.015432099,2.58e-19,3.36e-07,1,0.6298793,0.3805173,0.04694464,0.0,0.0,0.0,0.0,0.45923394,0.472514,0.98180586,0.004503879,0.4465237,0.44084045,0.0,0.000258611,0.0,0.0,0.0,0.03312905,0.15523973,1,0.55387485,0.058892693,0.41898867,0.031686023,0.7591261,0.11040465,0.11418977,0.89315826,0.19027653,0.24978617,0.4851047,0.0,1.0098231,0,0.09707514,0.16314588,0.33333334,0.30352303,0.053937133,0.8576312,0.28634128,0.47782007,0.9956014,0.7626762,0.87351555,0.014216751,0.003921569,0.062021527,0.018319352,0.48801136,0.9375,0.99903953,0.7481839,0.30607912,0.000588783,0.3030138,1.0,0.7879325,1.0,0.40807867,0.8135593,0.0990991,0.34278566,0.125,1.0,0.06436661,0.42857143,0.4255215,1.0,0.36299393,0.1269906,0,0.093655586,0.14141414,0.04040404,0.010416667,0.023638232,0.041237112,0.030612245,0.4292493,0.3142914,0.8423862,0.39147314,0.5226955,0.69400346,0.18796037,0.8333333,2
0.00035829,0.99177325,0.015432099,2.58e-19,3.36e-07,1,0.63011557,0.38021594,0.04651896,0.0,0.0,0.0,0.0,0.4707871,0.5178912,0.9752323,0.004176312,0.56568605,0.4609651,0.0,0.000262972,0.0,0.0,0.0,0.034674145,0.13770075,1,0.5824538,0.05565086,0.41621166,0.03160362,0.75905555,0.11035768,0.11419124,0.89382356,0.18937603,0.24995662,0.48901808,0.0,1.0023265,0,0.09707514,0.16314588,0.33333334,0.30352303,0.054012276,0.8575888,0.28634128,0.48434627,0.99563915,0.7626762,0.87349546,0.014181289,0.003921569,0.061931472,0.01832323,0.48801607,0.9375,0.99903953,0.74822485,0.3058335,0.000589249,0.2928128,1.0,0.7879325,1.0,0.407466,0.86440676,0.0990991,0.34278566,0.125,1.0,0.06441048,0.42857143,0.4255215,1.0,0.36307007,0.1269906,0,0.093655586,0.14141414,0.04040404,0.010416667,0.023638232,0.041237112,0.030612245,0.4292493,0.32204324,0.8423862,0.39147314,0.5657462,0.776987,0.18796037,0.8055556,2
0.00035829,0.9917879,0.015432099,2.58e-19,3.13e-07,1,0.62990475,0.37440425,0.037690777,0.0,0.0,0.0,0.0,0.5619083,0.47553995,0.98198545,0.004839524,0.16945992,0.4401828,0.0,0.000410493,0.0,0.0,0.0,0.059118643,0.16239472,1,0.20798989,0.06626611,0.41891637,0.097880006,0.8158225,0.11040646,0.114158206,0.81540704,0.20312244,0.25008062,0.46137774,0.0,0.99409604,0,0.09707514,0.16314588,0.33333334,0.30352303,0.05459384,0.8575769,0.28634128,0.38626426,0.9955846,0.7626762,0.87377846,0.014443236,0.003921569,0.1345649,0.022545155,0.48799017,0.9375,0.9988,0.74813884,0.3057514,0.000587776,0.28783935,1.0,0.7879325,1.0,0.44214863,0.86440676,0.0990991,0.34278566,0.125,1.0,0.064206466,0.42857143,0.4255215,1.0,0.3637075,0.1269906,0,0.093655586,0.14141414,0.04040404,0.010416667,0.023638232,0.041237112,0.030612245,0.4292493,0.3484734,0.8423862,0.25218776,0.4144668,0.47032747,0.18886779,0.8333333,2
0.00035829,0.9917204,0.015432099,2.58e-19,3.13e-07,1,0.63001716,0.37744382,0.0422545,0.0,0.0,0.0,0.0,0.5127766,0.4739222,0.98223776,0.004865542,0.13948151,0.4404865,0.0,0.000205247,0.0,0.0,0.0,0.061197303,0.11812225,1,0.08648995,0.070296615,0.41635096,0.056743167,0.78058803,0.110404804,0.11414909,0.8697543,0.1949326,0.24992852,0.46161896,0.0,1.0416898,0,0.09707514,0.16314588,0.33333334,0.30352303,0.05434935,0.85759723,0.28634128,0.44111863,0.9956055,0.7626762,0.8737525,0.016149815,0.003921569,0.089488216,0.019015547,0.48799482,0.9375,0.9988,0.748296,0.30488428,0.000587884,0.27561274,1.0,0.7879325,1.0,0.41375542,0.86440676,0.0990991,0.34278566,0.125,1.0,0.06424521,0.42857143,0.4255215,1.0,0.36288518,0.1269906,0,0.093655586,0.14141414,0.04040404,0.010416667,0.023638232,0.041237112,0.030612245,0.4292493,0.332929,0.8423862,0.07223928,0.16567801,0.21880011,0.18886779,0.8333333,2
0.00035829,0.9918205,0.015432099,2.58e-19,3.13e-07,1,0.6299118,0.37469605,0.038027447,0.0,0.0,0.0,0.0,0.56085,0.531515,0.9731655,0.004176216,0.22275668,0.4687152,0.0,0.00024741,0.0,0.0,0.0,0.035093445,0.12675509,1,0.20537338,0.066094466,0.4152739,0.09796127,0.81589204,0.11037408,0.11416117,0.81561685,0.20372482,0.2499837,0.47248855,0.0,0.9946331,0,0.09707514,0.16314588,0.33333334,0.30352303,0.054730356,0.85764736,0.28634128,0.38705087,0.9956068,0.7626762,0.87373763,0.016437195,0.003921569,0.13465406,0.022510318,0.48798665,0.9375,0.9988,0.7481947,0.30516553,0.000587451,0.2831247,1.0,0.7879325,1.0,0.44162992,0.86440676,0.0990991,0.34278566,0.125,1.0,0.06417039,0.42857143,0.4255215,1.0,0.36349007,0.1269906,0,0.093655586,0.14141414,0.04040404,0.010416667,0.023638232,0.041237112,0.030612245,0.4292493,0.3449978,0.8423862,0.25218776,0.41365784,0.46573392,0.18886779,0.7971342,2
0.00035829,0.9917581,0.015432099,1.32e-09,3.56e-07,1,0.630184,0.38796178,0.058425684,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.17274179,0.48725986,0.11035535,0.11361969,0.72540396,0.22883067,0.2503761,0.0,0.0,0.0,0,0.09706218,0.0,0.6666667,0.0,0.054662656,0.8544669,0.28634128,0.50544375,0.9983051,0.7626762,0.87233233,0.021838851,0.003921569,0.13099022,0.02090496,0.48821342,0.9375,0.9988,0.7499918,0.26978204,0.000550855,0.31197968,1.0,0.7879325,1.0,0.3959042,0.5084746,0.0990991,0.2768974,0.125,1.0,0.04627986,0.42857143,0.567362,1.0,0.5023319,0.1269906,0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2
0.00035829,0.99177665,0.015432099,2.58e-19,3.48e-07,1,0.62987566,0.35998377,0.015432282,0.0,0.0,0.0,0.0,0.3753962,0.6874473,0.99388754,0.0,0.3021579,0.56884456,0.0,0.0,0.0,0.0,0.0,0.048509594,0.07822201,1,0.06874611,0.10722311,0.41867426,0.22872382,0.19590598,0.11036623,0.1137285,0.90167135,0.25420186,0.25030014,0.0,0.0,0.0,0,0.09703456,0.23664583,0.6666667,1.3821138,0.0542594,0.8592896,0.28634128,0.49611104,0.9967999,0.7626762,0.87371284,0.012468887,0.003921569,0.25113288,0.01471567,0.4884543,0.9375,0.99903953,0.7489734,0.2771994,0.000532836,0.31288543,1.0,0.8401505,1.0,0.49389243,0.40677965,0.0990991,0.37114263,0.125,1.0,0.069647424,0.42857143,0.4320292,1.0,0.36498266,0.1269906,0,0.093655586,0.14141414,0.09090909,0.010416667,0.023638232,0.041237112,0.08163265,0.40321952,0.18086113,1.0179518,0.11669183,0.12456743,0.10575026,0.22053479,0.7083333,2
0.00035829,0.9917461,0.015432099,2.58e-19,3.5e-07,1,0.6299017,0.35984865,0.015328344,0.0,0.0,0.0,0.0,0.3097337,0.90887064,0.99390084,0.0,0.45462736,0.85379314,0.0,0.0,0.0,0.0,0.0,0.04004738,0.07137556,1,0.6532983,0.24402395,0.7666334,0.12763487,0.10932151,0.11035868,0.11374334,0.7869997,0.23285015,0.2501448,0.0,0.0,0.0,0,0.09703456,0.23664583,0.6666667,1.3821138,0.05371872,0.8582535,0.28634128,0.54001296,0.99682033,0.7626762,0.87371624,0.012718054,0.003921569,0.14033213,0.015880598,0.48851404,0.9375,0.99903953,0.74908125,0.2788318,0.000534173,0.30966,1.0,0.7668057,1.0,0.529402,0.40677965,0.0990991,0.37030858,0.125,1.0,0.0709352,0.42857143,0.43207994,1.0,0.3642754,0.1269906,0,0.093655586,0.14141414,0.09090909,0.010416667,0.023638232,0.020618556,0.08163265,0.40068787,0.1369158,1.0133759,0.34219933,0.61355907,0.76188934,0.21976398,0.56237817,2
0.00035829,0.99172235,0.015432099,2.58e-19,3.13e-07,1,0.6304386,0.37434477,0.03748681,0.0,0.0,0.0,0.0,0.5601801,0.44406703,0.9165984,0.00446485,0.1735922,0.43993556,0.0,0.00059111,0.0,0.0,0.0,0.05310864,0.142342,1,0.2037184,0.062994234,0.39118037,0.09779812,0.8157524,0.11040599,0.11415515,0.8160834,0.20326532,0.2502559,0.46493977,0.0,1.013698,0,0.09707514,0.16314588,0.33333334,0.30352303,0.054899156,0.85766125,0.28634128,0.38876215,0.9955967,0.7626762,0.8737274,0.015544509,0.003921569,0.13447522,0.022921447,0.4879921,0.9375,0.9988,0.7482107,0.3052302,0.000587981,0.2826071,1.0,0.7879325,1.0,0.44026172,0.8135593,0.0990991,0.34278566,0.125,1.0,0.06422555,0.42857143,0.4255215,1.0,0.3639027,0.1269906,0,0.093655586,0.14141414,0.04040404,0.010416667,0.023638232,0.041237112,0.030612245,0.4292493,0.3449978,0.8423862,0.25218776,0.41097188,0.46013454,0.18886779,0.8333333,2
0.00035829,0.9916827,0.015432099,2.58e-19,3.5e-07,1,0.62992024,0.36447063,0.022334598,0.0,0.0,0.0,0.0,0.28659767,0.5276553,0.9939002,0.0,0.33665845,0.47731748,0.0,0.0,0.0,0.0,0.0,0.03788196,0.12912263,1,0.5961046,0.070192546,0.41825077,0.10463676,0.08962323,0.110257044,0.11374166,0.8253321,0.22901538,0.25036645,0.0,0.0,0.0,0,0.09703456,0.23664583,0.6666667,1.3821138,0.053974513,0.8598139,0.28634128,0.542301,0.99681973,0.7626762,0.873699,0.01266812,0.003921569,0.11513816,0.01572863,0.4884943,0.9375,0.99903953,0.7489546,0.27743518,0.000534575,0.3058652,1.0,0.79080623,1.0,0.50714314,0.30508474,0.0990991,0.36697248,0.125,1.0,0.07102095,0.42857143,0.43258306,1.0,0.36649787,0.1269906,0,0.093655586,0.14141414,0.09090909,0.010416667,0.023638232,0.020618556,0.08163265,0.39991313,0.11774281,1.0133759,0.27844828,0.51008725,0.6408878,0.2190629,0.80249345,2
0.00035829,0.99173564,0.015432099,2.58e-19,3.35e-07,1,0.6301625,0.3805418,0.047095366,0.0,0.0,0.0,0.0,0.4555217,0.47322237,0.9819152,0.004176042,0.4340323,0.44125545,0.0,0.000517221,0.0,0.0,0.0,0.058833882,0.08996323,1,0.54468995,0.06323137,0.41901106,0.031341415,0.75883096,0.11039586,0.11419658,0.8947221,0.18772656,0.24998286,0.48683774,0.0,1.0054073,0,0.09707514,0.16314588,0.33333334,0.30352303,0.053485382,0.8575578,0.28634128,0.47006682,0.9956364,0.7626762,0.873516,0.013742383,0.003921569,0.06164395,0.018276462,0.4880132,0.9375,0.99903953,0.7482091,0.30575567,0.000588955,0.30671212,1.0,0.7879325,1.0,0.41038507,0.8135593,0.0990991,0.34278566,0.125,1.0,0.06438787,0.42857143,0.4255215,1.0,0.36211646,0.1269906,0,0.093655586,0.14141414,0.04040404,0.010416667,0.023638232,0.041237112,0.030612245,0.4292493,0.30615515,0.8423862,0.39147314,0.5144235,0.6742677,0.18796037,0.8333333,2
